user_id,item_id
1206,1793
1206,116
1206,1670
1206,1439
1206,1033
1206,200
1207,472
1207,615
1207,33
1207,42
1207,433
1207,196
1207,256
1207,466
1207,626
1207,1421
1208,566
1208,2074
1208,1438
1208,1379
1208,955
1208,1052
1208,1879
1208,2093
1208,1449
1208,2
1209,1233
1209,185
1209,770
1209,880
1209,313
1209,135
1209,257
1209,1219
1209,985
1209,753
1210,176
1210,1209
1210,989
1210,312
1210,487
1210,1435
1210,1447
1210,332
1210,2025
1210,445
1211,57
1211,956
1211,454
1211,1896
1211,843
1211,845
1211,676
1211,187
1211,1944
1211,527
1212,883
1212,860
1212,929
1212,1575
1212,576
1212,610
1212,1552
1212,792
1212,439
1212,1683
1213,472
1213,1097
1213,1127
1213,819
1213,89
1213,552
1213,707
1213,111
1213,333
1213,776
1214,137
1214,1464
1214,183
1214,1540
1214,1505
1214,16
1214,220
1214,455
1214,485
1214,787
1215,625
1215,195
1215,42
1215,1419
1215,635
1215,613
1215,631
1215,1317
1215,1463
1215,109
1216,579
1216,1161
1216,256
1216,1160
1216,972
1216,963
1216,1931
1216,1144
1216,1221
1216,1799
1217,984
1217,114
1217,291
1217,1127
1217,122
1217,394
1217,24
1217,1729
1217,355
1217,65
1218,151
1218,1460
1218,1625
1218,837
1218,1057
1218,394
1218,1979
1218,936
1218,159
1218,521
1219,768
1219,489
1219,1078
1219,577
1219,1608
1219,1820
1219,1968
1219,1262
1219,585
1219,417
1220,1134
1220,1552
1220,1857
1220,393
1220,575
1220,1631
1220,400
1220,2049
1220,1743
1220,1673
1221,1549
1221,1509
1221,419
1221,1966
1221,1552
1221,1517
1221,1993
1221,717
1221,278
1221,721
1222,1323
1222,467
1222,10
1222,1979
1222,373
1222,69
1222,2139
1222,1362
1222,450
1222,1755
1223,143
1223,40
1223,533
1223,471
1223,1434
1223,282
1223,78
1223,634
1223,890
1223,543
1224,417
1224,1368
1224,210
1224,1605
1224,1488
1224,1323
1224,1788
1224,1697
1224,1503
1224,981
1225,1624
1225,1088
1225,537
1225,613
1225,1411
1225,1985
1225,1001
1225,1704
1225,1190
1225,709
1226,257
1226,1161
1226,1301
1226,729
1226,717
1226,1606
1226,1998
1226,1221
1226,1327
1226,211
1227,1379
1227,1105
1227,161
1227,289
1227,556
1227,1958
1227,313
1227,164
1227,1047
1227,942
1228,1849
1228,289
1228,145
1228,936
1228,54
1228,299
1228,1746
1228,1912
1228,1699
1228,673
1229,456
1229,1076
1229,1786
1229,1166
1229,1487
1229,912
1229,1930
1229,421
1229,102
1229,1652
1230,222
1230,1021
1230,1125
1230,1514
1230,912
1230,1743
1230,132
1230,1903
1230,1789
1230,1549
1231,106
1231,1222
1231,722
1231,727
1231,484
1231,439
1231,1930
1231,98
1231,1335
1231,1590
1232,395
1232,2010
1232,1132
1232,1156
1232,728
1232,1216
1232,795
1232,1785
1232,2023
1232,1679
1233,325
1233,89
1233,1411
1233,493
1233,558
1233,523
1233,130
1233,741
1233,1862
1233,34
1234,1144
1234,493
1234,832
1234,1583
1234,253
1234,1078
1234,1517
1234,1601
1234,1683
1234,2081
1235,1159
1235,472
1235,869
1235,964
1235,1992
1235,1164
1235,1734
1235,1545
1235,275
1235,1132
1236,636
1236,984
1236,130
1236,1073
1236,778
1236,1127
1236,2075
1236,1904
1236,1524
1236,903
1237,33
1237,1098
1237,1116
1237,1528
1237,954
1237,1505
1237,1466
1237,1073
1237,490
1237,250
1238,1100
1238,137
1238,16
1238,674
1238,1460
1238,689
1238,58
1238,1431
1238,1290
1238,1738
1239,1605
1239,862
1239,1227
1239,848
1239,1161
1239,458
1239,1587
1239,1146
1239,1333
1239,1152
1240,502
1240,1878
1240,731
1240,1467
1240,1344
1240,375
1240,734
1240,1979
1240,1895
1240,2128
1241,1056
1241,980
1241,675
1241,454
1241,204
1241,153
1241,555
1241,465
1241,252
1241,1452
1242,40
1242,136
1242,55
1242,1446
1242,1059
1242,570
1242,206
1242,4
1242,1283
1242,1286
1243,406
1243,982
1243,1217
1243,1283
1243,237
1243,71
1243,1189
1243,22
1243,1207
1243,69
1244,2005
1244,125
1244,132
1244,237
1244,556
1244,688
1244,19
1244,60
1244,1044
1244,1355
1245,984
1245,93
1245,114
1245,56
1245,1841
1245,143
1245,635
1245,95
1245,122
1245,2005
1246,1010
1246,523
1246,85
1246,327
1246,455
1246,1739
1246,179
1246,1045
1246,1402
1246,153
1247,716
1247,1613
1247,1825
1247,503
1247,536
1247,283
1247,1480
1247,1546
1247,504
1247,959
1248,456
1248,828
1248,1275
1248,1301
1248,1988
1248,435
1248,601
1248,1609
1248,2163
1248,1334
1249,196
1249,1540
1249,472
1249,1761
1249,42
1249,1216
1249,875
1249,1028
1249,555
1249,1349
1250,985
1250,196
1250,1904
1250,1396
1250,235
1250,2021
1250,351
1250,839
1250,154
1250,1359
1251,883
1251,783
1251,439
1251,555
1251,721
1251,884
1251,851
1251,2123
1251,1097
1251,223
1252,730
1252,911
1252,445
1252,1638
1252,1799
1252,143
1252,1165
1252,1687
1252,1179
1252,423
1253,472
1253,1421
1253,1062
1253,1446
1253,558
1253,844
1253,335
1253,332
1253,843
1253,55
1254,419
1254,1131
1254,325
1254,798
1254,392
1254,210
1254,1185
1254,1890
1254,1521
1254,2052
1255,615
1255,476
1255,2021
1255,237
1255,1384
1255,1806
1255,1802
1255,982
1255,218
1255,1499
1256,694
1256,329
1256,1466
1256,5
1256,1766
1256,1352
1256,997
1256,1041
1256,319
1256,844
1257,416
1257,1131
1257,279
1257,1735
1257,925
1257,963
1257,301
1257,1222
1257,850
1257,1868
1258,834
1258,364
1258,1683
1258,1542
1258,220
1258,1483
1258,1538
1258,1161
1258,371
1258,1581
1259,1221
1259,963
1259,430
1259,421
1259,257
1259,1890
1259,1590
1259,212
1259,930
1259,484
1260,1080
1260,1534
1260,864
1260,1998
1260,1996
1260,237
1260,2127
1260,1660
1260,1606
1260,1591
1261,241
1261,344
1261,252
1261,88
1261,629
1261,1452
1261,614
1261,1909
1261,1407
1261,466
1262,40
1262,1207
1262,163
1262,146
1262,703
1262,896
1262,2101
1262,617
1262,177
1262,1189
1263,41
1263,1850
1263,342
1263,1779
1263,985
1263,579
1263,977
1263,1576
1263,2171
1263,2025
1264,1134
1264,1185
1264,456
1264,972
1264,598
1264,1159
1264,1993
1264,1600
1264,2051
1264,1140
1265,1385
1265,1712
1265,479
1265,2161
1265,1943
1265,2028
1265,711
1265,566
1265,307
1265,1316
1266,1056
1266,1615
1266,1013
1266,980
1266,1183
1266,1452
1266,1958
1266,688
1266,568
1266,959
1267,567
1267,2
1267,1520
1267,291
1267,890
1267,636
1267,498
1267,1289
1267,100
1267,846
1268,310
1268,1379
1268,556
1268,351
1268,1381
1268,1723
1268,330
1268,1084
1268,321
1268,1070
1269,406
1269,172
1269,645
1269,822
1269,2005
1269,239
1269,896
1269,1825
1269,1573
1269,146
1270,556
1270,636
1270,330
1270,1110
1270,288
1270,487
1270,1563
1270,1779
1270,1051
1270,1032
1271,730
1271,456
1271,1130
1271,606
1271,1149
1271,907
1271,1608
1271,1544
1271,1553
1271,913
1272,417
1272,274
1272,783
1272,1259
1272,1173
1272,1664
1272,1845
1272,2129
1272,1560
1272,1543
1273,1344
1273,394
1273,1499
1273,325
1273,485
1273,1064
1273,130
1273,2016
1273,1724
1273,1802
1274,56
1274,645
1274,147
1274,878
1274,319
1274,2101
1274,1454
1274,661
1274,507
1274,95
1275,768
1275,1276
1275,972
1275,1581
1275,1683
1275,1457
1275,1488
1275,787
1275,1538
1275,1517
1276,1614
1276,29
1276,310
1276,270
1276,716
1276,460
1276,932
1276,244
1276,1859
1276,2109
1277,558
1277,1759
1277,686
1277,374
1277,1520
1277,989
1277,240
1277,1450
1277,199
1277,167
1278,114
1278,240
1278,55
1278,1250
1278,1185
1278,1461
1278,1781
1278,687
1278,652
1278,1236
1279,761
1279,577
1279,1170
1279,1486
1279,1136
1279,984
1279,1968
1279,1868
1279,864
1279,641
1280,136
1280,527
1280,134
1280,163
1280,533
1280,645
1280,984
1280,709
1280,55
1280,2118
1281,203
1281,353
1281,205
1281,287
1281,460
1281,961
1281,472
1281,144
1281,1201
1281,1206
1282,1323
1282,433
1282,984
1282,1624
1282,2075
1282,1055
1282,534
1282,1109
1282,345
1282,1014
1283,821
1283,1012
1283,78
1283,690
1283,77
1283,84
1283,170
1283,618
1283,144
1283,184
1284,1518
1284,1193
1284,164
1284,1363
1284,5
1284,1342
1284,1776
1284,2118
1284,570
1284,803
1285,1568
1285,624
1285,657
1285,1470
1285,513
1285,2111
1285,771
1285,36
1285,317
1285,1851
1286,417
1286,883
1286,1132
1286,730
1286,1015
1286,279
1286,1161
1286,1988
1286,2127
1286,610
1287,56
1287,647
1287,83
1287,569
1287,1869
1287,161
1287,1615
1287,299
1287,845
1287,1183
1288,648
1288,196
1288,150
1288,455
1288,379
1288,496
1288,670
1288,1614
1288,1059
1288,327
1289,40
1289,471
1289,287
1289,1794
1289,953
1289,1479
1289,507
1289,1776
1289,695
1289,560
1290,440
1290,429
1290,756
1290,150
1290,485
1290,490
1290,1967
1290,939
1290,350
1290,839
1291,406
1291,716
1291,17
1291,625
1291,893
1291,2018
1291,520
1291,1434
1291,751
1291,1463
1292,2005
1292,122
1292,980
1292,132
1292,1015
1292,125
1292,444
1292,329
1292,905
1292,37
1293,1076
1293,105
1293,721
1293,1788
1293,1156
1293,1587
1293,1600
1293,728
1293,278
1293,1332
1294,648
1294,674
1294,379
1294,51
1294,989
1294,475
1294,198
1294,743
1294,56
1294,1311
1295,195
1295,691
1295,1706
1295,1462
1295,496
1295,527
1295,1781
1295,132
1295,1769
1295,351
1296,330
1296,308
1296,538
1296,1756
1296,1202
1296,695
1296,1554
1296,953
1296,527
1296,705
1297,34
1297,29
1297,2121
1297,1084
1297,270
1297,803
1297,285
1297,1031
1297,731
1297,903
1298,325
1298,780
1298,305
1298,1064
1298,985
1298,487
1298,1066
1298,1353
1298,358
1298,56
1299,1877
1299,547
1299,1253
1299,1518
1299,405
1299,61
1299,285
1299,943
1299,545
1299,824
1300,239
1300,132
1300,1756
1300,803
1300,1467
1300,1041
1300,1932
1300,1943
1300,2062
1300,706
1301,2
1301,804
1301,83
1301,85
1301,1973
1301,1879
1301,289
1301,663
1301,2031
1301,1033
1302,1364
1302,738
1302,527
1302,1584
1302,83
1302,876
1302,672
1302,1357
1302,1880
1302,706
1303,1131
1303,211
1303,1673
1303,854
1303,573
1303,1708
1303,1145
1303,638
1303,401
1303,873
1304,291
1304,257
1304,461
1304,678
1304,1930
1304,850
1304,982
1304,1903
1304,1606
1304,103
1305,103
1305,423
1305,258
1305,334
1305,838
1305,1560
1305,1609
1305,1387
1305,257
1305,1575
1306,83
1306,502
1306,1825
1306,938
1306,330
1306,1033
1306,803
1306,1730
1306,1315
1306,21
1307,155
1307,244
1307,1108
1307,1059
1307,1979
1307,29
1307,527
1307,687
1307,5
1307,993
1308,403
1308,1423
1308,498
1308,1184
1308,1270
1308,282
1308,987
1308,954
1308,743
1308,563
1309,1534
1309,1652
1309,1003
1309,1560
1309,1993
1309,575
1309,2014
1309,203
1309,126
1309,1638
1310,78
1310,1184
1310,1434
1310,190
1310,116
1310,491
1310,1869
1310,987
1310,955
1310,261
1311,647
1311,56
1311,651
1311,1045
1311,709
1311,826
1311,961
1311,1214
1311,559
1311,2091
1312,423
1312,963
1312,838
1312,334
1312,105
1312,267
1312,970
1312,2127
1312,972
1312,1486
1313,571
1313,1451
1313,467
1313,950
1313,118
1313,1450
1313,1096
1313,688
1313,943
1313,1641
1314,310
1314,675
1314,961
1314,1753
1314,473
1314,78
1314,500
1314,387
1314,1839
1314,1879
1315,860
1315,790
1315,229
1315,838
1315,876
1315,1003
1315,1160
1315,1954
1315,1302
1315,472
1316,598
1316,925
1316,226
1316,1245
1316,996
1316,1914
1316,1172
1316,1136
1316,870
1316,832
1317,749
1317,170
1317,567
1317,520
1317,291
1317,175
1317,1812
1317,1763
1317,126
1317,703
1318,48
1318,1474
1318,1713
1318,617
1318,516
1318,1286
1318,698
1318,696
1318,1730
1318,1290
1319,1543
1319,606
1319,1036
1319,237
1319,1338
1319,1329
1319,1554
1319,1485
1319,1230
1319,1147
1320,115
1320,1572
1320,499
1320,317
1320,1569
1320,1279
1320,1362
1320,1767
1320,800
1320,1841
1321,554
1321,1224
1321,88
1321,674
1321,765
1321,1323
1321,925
1321,2006
1321,466
1321,534
1322,1510
1322,1149
1322,864
1322,964
1322,365
1322,232
1322,1993
1322,1485
1322,220
1322,1742
1323,693
1323,150
1323,218
1323,379
1323,862
1323,425
1323,200
1323,393
1323,1302
1323,721
1324,1015
1324,977
1324,1968
1324,296
1324,1735
1324,1507
1324,729
1324,2132
1324,1168
1324,1592
1325,2050
1325,809
1325,2040
1325,1144
1325,278
1325,2083
1325,1678
1325,1515
1325,1393
1325,1468
1326,34
1326,114
1326,203
1326,115
1326,42
1326,1204
1326,1199
1326,623
1326,1932
1326,1025
1327,416
1327,1222
1327,431
1327,625
1327,1247
1327,1557
1327,2107
1327,2071
1327,2085
1327,903
1328,1573
1328,1849
1328,88
1328,672
1328,875
1328,307
1328,156
1328,503
1328,2091
1328,1973
1329,115
1329,145
1329,938
1329,690
1329,327
1329,362
1329,843
1329,689
1329,83
1329,1793
1330,960
1330,1761
1330,1030
1330,555
1330,1490
1330,2075
1330,1108
1330,666
1330,949
1330,381
1331,533
1331,2005
1331,383
1331,571
1331,203
1331,1358
1331,17
1331,985
1331,100
1331,1470
1332,785
1332,1786
1332,1161
1332,1510
1332,1134
1332,1160
1332,876
1332,1223
1332,996
1332,1165
1333,105
1333,830
1333,456
1333,1786
1333,1549
1333,1819
1333,394
1333,1335
1333,1818
1333,1259
1334,406
1334,74
1334,657
1334,737
1334,19
1334,622
1334,902
1334,774
1334,1879
1334,1877
1335,35
1335,821
1335,1062
1335,1851
1335,260
1335,947
1335,685
1335,1447
1335,1043
1335,291
1336,151
1336,1398
1336,146
1336,663
1336,73
1336,1717
1336,81
1336,626
1336,691
1336,52
1337,1084
1337,947
1337,1205
1337,1194
1337,538
1337,1670
1337,1111
1337,819
1337,206
1337,689
1338,349
1338,183
1338,1002
1338,231
1338,1668
1338,1541
1338,1236
1338,816
1338,166
1338,1780
1339,475
1339,244
1339,943
1339,890
1339,164
1339,571
1339,1877
1339,384
1339,319
1339,1033
1340,10
1340,5
1340,246
1340,1046
1340,1411
1340,731
1340,1718
1340,1879
1340,452
1340,732
1341,240
1341,1478
1341,1400
1341,657
1341,613
1341,488
1341,695
1341,2
1341,7
1341,1222
1342,288
1342,150
1342,56
1342,305
1342,538
1342,689
1342,169
1342,205
1342,501
1342,741
1343,241
1343,196
1343,1454
1343,1573
1343,2101
1343,45
1343,1480
1343,472
1343,507
1343,1939
1344,918
1344,963
1344,1820
1344,1590
1344,1248
1344,397
1344,99
1344,1040
1344,1078
1344,1508
1345,716
1345,1906
1345,7
1345,1573
1345,1945
1345,536
1345,1669
1345,518
1345,1200
1345,734
1346,176
1346,1761
1346,1529
1346,536
1346,647
1346,180
1346,613
1346,198
1346,93
1346,1317
1347,1499
1347,635
1347,485
1347,1520
1347,33
1347,749
1347,100
1347,985
1347,555
1347,451
1348,523
1348,1887
1348,475
1348,136
1348,200
1348,878
1348,40
1348,651
1348,1925
1348,618
1349,34
1349,41
1349,321
1349,1190
1349,1568
1349,647
1349,745
1349,38
1349,1793
1349,80
1350,502
1350,1199
1350,29
1350,625
1350,1468
1350,545
1350,776
1350,531
1350,1206
1350,165
1351,406
1351,513
1351,1364
1351,256
1351,163
1351,1400
1351,384
1351,1812
1351,953
1351,171
1352,1249
1352,831
1352,416
1352,1150
1352,759
1352,1665
1352,603
1352,1131
1352,269
1352,610
1353,1460
1353,381
1353,250
1353,158
1353,472
1353,521
1353,745
1353,531
1353,700
1353,532
1354,196
1354,183
1354,25
1354,1685
1354,455
1354,823
1354,1088
1354,776
1354,491
1354,51
1355,1080
1355,730
1355,864
1355,911
1355,94
1355,274
1355,364
1355,2024
1355,1228
1355,1517
1356,456
1356,598
1356,1076
1356,977
1356,210
1356,728
1356,1486
1356,1018
1356,1554
1356,397
1357,38
1357,1878
1357,651
1357,379
1357,108
1357,382
1357,284
1357,2047
1357,1314
1357,800
1358,984
1358,25
1358,1040
1358,1013
1358,823
1358,186
1358,331
1358,1217
1358,142
1358,161
1359,787
1359,103
1359,838
1359,759
1359,996
1359,1517
1359,1784
1359,2127
1359,1821
1359,1130
1360,891
1360,1833
1360,285
1360,688
1360,164
1360,1519
1360,1909
1360,1627
1360,65
1360,1472
1361,475
1361,192
1361,1615
1361,1670
1361,775
1361,288
1361,2074
1361,994
1361,1110
1361,1849
1362,59
1362,246
1362,108
1362,2074
1362,1807
1362,1702
1362,281
1362,2114
1362,1718
1362,1640
1363,1100
1363,1002
1363,1528
1363,56
1363,244
1363,694
1363,499
1363,755
1363,902
1363,452
1364,150
1364,690
1364,950
1364,618
1364,770
1364,572
1364,1761
1364,1958
1364,313
1364,2013
1365,218
1365,1407
1365,1127
1365,533
1365,1384
1365,350
1365,1598
1365,837
1365,1729
1365,345
1366,598
1366,369
1366,870
1366,1123
1366,2007
1366,1603
1366,1022
1366,2132
1366,2117
1366,1185
1367,773
1367,510
1367,1070
1367,1088
1367,451
1367,467
1367,1204
1367,490
1367,689
1367,519
1368,226
1368,730
1368,1144
1368,297
1368,1221
1368,1244
1368,905
1368,232
1368,1488
1368,593
1369,279
1369,1076
1369,601
1369,867
1369,1160
1369,868
1369,717
1369,1501
1369,1978
1369,2080
1370,145
1370,1470
1370,572
1370,743
1370,533
1370,671
1370,961
1370,713
1370,670
1370,684
1371,1451
1371,348
1371,1209
1371,1105
1371,1973
1371,1215
1371,1839
1371,1617
1371,1055
1371,437
1372,403
1372,200
1372,475
1372,1490
1372,558
1372,647
1372,27
1372,2005
1372,1434
1372,187
1373,1529
1373,57
1373,398
1373,997
1373,1832
1373,749
1373,1217
1373,1355
1373,1013
1373,1869
1374,42
1374,455
1374,69
1374,342
1374,845
1374,387
1374,1431
1374,1125
1374,1460
1374,1126
1375,291
1375,19
1375,960
1375,494
1375,1919
1375,1053
1375,685
1375,328
1375,1732
1375,1411
1376,488
1376,510
1376,1407
1376,986
1376,1616
1376,127
1376,1351
1376,843
1376,58
1376,636
1377,493
1377,984
1377,756
1377,1098
1377,378
1377,270
1377,87
1377,547
1377,1463
1377,1033
1378,1343
1378,1670
1378,1193
1378,1046
1378,95
1378,1357
1378,382
1378,31
1378,1200
1378,26
1379,690
1379,647
1379,1356
1379,188
1379,1479
1379,173
1379,162
1379,2173
1379,532
1379,172
1380,1253
1380,311
1380,623
1380,195
1380,259
1380,157
1380,531
1380,1972
1380,1480
1380,653
1381,931
1381,567
1381,1051
1381,42
1381,1402
1381,260
1381,83
1381,115
1381,1445
1381,1103
1382,401
1382,1914
1382,1819
1382,608
1382,1248
1382,724
1382,850
1382,1555
1382,1180
1382,1816
1383,1406
1383,33
1383,466
1383,376
1383,1614
1383,707
1383,207
1383,147
1383,1897
1383,1467
1384,1786
1384,1589
1384,729
1384,1777
1384,1513
1384,884
1384,1334
1384,975
1384,1279
1384,2046
1385,93
1385,1478
1385,1290
1385,391
1385,566
1385,1719
1385,645
1385,1898
1385,705
1385,959
1386,2
1386,651
1386,158
1386,126
1386,153
1386,954
1386,204
1386,54
1386,1070
1386,88
1387,686
1387,537
1387,1634
1387,1385
1387,501
1387,173
1387,355
1387,1875
1387,818
1387,83
1388,1131
1388,231
1388,729
1388,1652
1388,912
1388,925
1388,2064
1388,882
1388,798
1388,273
1389,942
1389,193
1389,288
1389,2151
1389,121
1389,2060
1389,153
1389,1724
1389,1410
1389,792
1390,218
1390,150
1390,554
1390,176
1390,613
1390,1057
1390,1002
1390,73
1390,243
1390,485
1391,891
1391,1378
1391,1358
1391,532
1391,133
1391,617
1391,618
1391,246
1391,774
1391,385
1392,1087
1392,321
1392,1400
1392,1242
1392,494
1392,317
1392,66
1392,2173
1392,141
1392,179
1393,25
1393,78
1393,1253
1393,196
1393,374
1393,1402
1393,1355
1393,487
1393,1432
1393,42
1394,963
1394,1509
1394,728
1394,1152
1394,1231
1394,586
1394,1786
1394,103
1394,930
1394,1117
1395,37
1395,554
1395,693
1395,510
1395,875
1395,1685
1395,1217
1395,260
1395,100
1395,1162
1396,527
1396,55
1396,652
1396,1423
1396,574
1396,59
1396,547
1396,467
1396,12
1396,1565
1397,54
1397,323
1397,1573
1397,688
1397,206
1397,1636
1397,1634
1397,826
1397,135
1397,152
1398,33
1398,429
1398,1622
1398,626
1398,351
1398,1351
1398,13
1398,1253
1398,35
1398,1793
1399,569
1399,354
1399,881
1399,1324
1399,1111
1399,1472
1399,1403
1399,867
1399,1923
1399,499
1400,574
1400,905
1400,828
1400,297
1400,861
1400,1144
1400,650
1400,2085
1400,1237
1400,514
1401,196
1401,826
1401,1268
1401,649
1401,480
1401,844
1401,1204
1401,244
1401,1812
1401,1308
1402,203
1402,1505
1402,674
1402,516
1402,1639
1402,1596
1402,1055
1402,510
1402,779
1402,824
1403,768
1403,1161
1403,2050
1403,1022
1403,1510
1403,1799
1403,1081
1403,1978
1403,1122
1403,1180
1404,878
1404,116
1404,57
1404,693
1404,1616
1404,648
1404,1761
1404,1434
1404,48
1404,76
1405,1136
1405,1517
1405,1019
1405,229
1405,1660
1405,219
1405,758
1405,1117
1405,1666
1405,1867
1406,1061
1406,169
1406,1443
1406,891
1406,709
1406,176
1406,294
1406,487
1406,189
1406,622
1407,349
1407,472
1407,483
1407,613
1407,1100
1407,1216
1407,39
1407,676
1407,345
1407,1460
1408,1364
1408,405
1408,109
1408,1190
1408,824
1408,108
1408,1625
1408,555
1408,706
1408,1389
1409,196
1409,1471
1409,652
1409,71
1409,743
1409,695
1409,57
1409,714
1409,198
1409,491
1410,844
1410,567
1410,327
1410,1724
1410,5
1410,208
1410,133
1410,1412
1410,1406
1410,310
1411,707
1411,494
1411,1352
1411,1351
1411,1908
1411,1427
1411,1945
1411,1222
1411,516
1411,1242
1412,274
1412,1078
1412,106
1412,220
1412,1136
1412,929
1412,1683
1412,2081
1412,1914
1412,1517
1413,1013
1413,531
1413,385
1413,198
1413,146
1413,656
1413,158
1413,1733
1413,1495
1413,173
1414,615
1414,476
1414,332
1414,1894
1414,337
1414,1289
1414,238
1414,1576
1414,1068
1414,1013
1415,1575
1415,765
1415,1500
1415,2057
1415,1552
1415,831
1415,1514
1415,1837
1415,1604
1415,1658
1416,722
1416,1533
1416,1487
1416,1132
1416,761
1416,2051
1416,849
1416,2122
1416,1743
1416,1998
1417,226
1417,334
1417,1150
1417,90
1417,335
1417,759
1417,276
1417,610
1417,2122
1417,230
1418,132
1418,1283
1418,1906
1418,1114
1418,695
1418,2031
1418,491
1418,1423
1418,566
1418,520
1419,115
1419,516
1419,774
1419,1053
1419,1569
1419,554
1419,1471
1419,822
1419,372
1419,570
1420,67
1420,1059
1420,1043
1420,1352
1420,1431
1420,156
1420,649
1420,1891
1420,354
1420,1893
1421,1487
1421,768
1421,761
1421,297
1421,1874
1421,907
1421,1370
1421,2050
1421,1687
1421,1168
1422,1160
1422,210
1422,979
1422,1514
1422,474
1422,1153
1422,1589
1422,2034
1422,269
1422,2131
1423,2135
1423,1514
1423,908
1423,1223
1423,2084
1423,474
1423,1558
1423,1594
1423,2172
1423,457
1424,716
1424,937
1424,17
1424,403
1424,1629
1424,877
1424,1443
1424,805
1424,646
1424,1134
1425,1249
1425,395
1425,1149
1425,1487
1425,1259
1425,278
1425,1589
1425,474
1425,599
1425,1980
1426,416
1426,929
1426,1224
1426,430
1426,758
1426,924
1426,1021
1426,400
1426,2127
1426,1246
1427,79
1427,1101
1427,1406
1427,433
1427,172
1427,53
1427,931
1427,142
1427,455
1427,1764
1428,571
1428,150
1428,1794
1428,543
1428,379
1428,163
1428,595
1428,186
1428,1775
1428,1613
1429,116
1429,2
1429,79
1429,1470
1429,1012
1429,171
1429,51
1429,1776
1429,259
1429,379
1430,648
1430,196
1430,2005
1430,74
1430,878
1430,2031
1430,376
1430,886
1430,1832
1430,353
1431,693
1431,343
1431,467
1431,1505
1431,1861
1431,625
1431,1419
1431,189
1431,142
1431,937
1432,1281
1432,170
1432,2100
1432,944
1432,564
1432,161
1432,1565
1432,525
1432,1849
1432,998
1433,256
1433,569
1433,63
1433,145
1433,674
1433,282
1433,167
1433,93
1433,622
1433,1567
1434,187
1434,958
1434,1726
1434,4
1434,1923
1434,318
1434,818
1434,1434
1434,134
1434,127
1435,423
1435,258
1435,729
1435,1514
1435,1158
1435,1508
1435,610
1435,995
1435,149
1435,411
1436,1540
1436,92
1436,1128
1436,1624
1436,1622
1436,875
1436,55
1436,561
1436,1957
1436,558
1437,574
1437,335
1437,760
1437,1419
1437,1123
1437,136
1437,2080
1437,670
1437,1926
1437,1574
1438,693
1438,195
1438,571
1438,132
1438,2031
1438,650
1438,944
1438,1397
1438,846
1438,539
1439,488
1439,510
1439,347
1439,150
1439,843
1439,38
1439,1420
1439,508
1439,525
1439,1107
1440,1403
1440,261
1440,613
1440,398
1440,1477
1440,429
1440,324
1440,538
1440,1470
1440,1841
1441,1070
1441,844
1441,156
1441,124
1441,685
1441,1469
1441,147
1441,667
1441,346
1441,1629
1442,211
1442,601
1442,830
1442,603
1442,2025
1442,219
1442,1323
1442,838
1442,366
1442,2040
1443,533
1443,42
1443,240
1443,252
1443,931
1443,569
1443,250
1443,403
1443,1985
1443,1096
1444,1451
1444,84
1444,1058
1444,57
1444,989
1444,787
1444,1973
1444,251
1444,748
1444,387
1445,237
1445,1612
1445,694
1445,59
1445,1343
1445,89
1445,1909
1445,1023
1445,1478
1445,992
1446,1276
1446,929
1446,303
1446,758
1446,687
1446,1120
1446,1371
1446,1124
1446,1660
1446,1018
1447,146
1447,1906
1447,84
1447,1342
1447,313
1447,378
1447,132
1447,771
1447,1436
1447,323
1448,750
1448,2151
1448,961
1448,559
1448,1634
1448,1814
1448,689
1448,1912
1448,1641
1448,49
1449,423
1449,830
1449,728
1449,445
1449,1552
1449,1510
1449,392
1449,864
1449,574
1449,797
1450,419
1450,963
1450,1605
1450,395
1450,831
1450,729
1450,1172
1450,912
1450,1222
1450,1930
1451,982
1451,398
1451,1460
1451,195
1451,694
1451,372
1451,1068
1451,1499
1451,1142
1451,881
1452,1160
1452,445
1452,606
1452,577
1452,1132
1452,2159
1452,1123
1452,2008
1452,1679
1452,2122
1453,828
1453,1562
1453,1301
1453,393
1453,1131
1453,1648
1453,1508
1453,862
1453,1930
1453,220
1454,305
1454,570
1454,821
1454,388
1454,944
1454,1084
1454,175
1454,1759
1454,379
1454,1898
1455,1222
1455,93
1455,721
1455,291
1455,440
1455,2023
1455,1890
1455,1588
1455,1500
1455,1785
1456,1070
1456,1407
1456,1620
1456,1057
1456,65
1456,1085
1456,377
1456,249
1456,756
1456,503
1457,305
1457,440
1457,756
1457,780
1457,71
1457,1904
1457,652
1457,1762
1457,495
1457,561
1458,758
1458,1549
1458,1665
1458,1980
1458,1117
1458,124
1458,1261
1458,1488
1458,216
1458,1927
1459,1544
1459,640
1459,905
1459,979
1459,790
1459,601
1459,265
1459,1868
1459,930
1459,926
1460,440
1460,678
1460,1318
1460,802
1460,702
1460,1874
1460,353
1460,1803
1460,707
1460,1857
1461,325
1461,1217
1461,256
1461,483
1461,1097
1461,25
1461,756
1461,87
1461,1840
1461,1627
1462,1849
1462,323
1462,163
1462,954
1462,313
1462,714
1462,67
1462,1381
1462,153
1462,826
1463,547
1463,1766
1463,17
1463,482
1463,36
1463,1449
1463,111
1463,516
1463,2006
1463,534
1464,388
1464,1202
1464,508
1464,321
1464,1000
1464,171
1464,243
1464,1391
1464,205
1464,689
1465,822
1465,900
